CAU,CAU_NAME,TLA,TLA_NAME,TLA_06,TLA_06_NAME,YEAR,POP_PROJECTION
560730,Feilding Central,39,Manawatu District,39,Manawatu District,2013,2810
560730,Feilding Central,39,Manawatu District,39,Manawatu District,2018,2910
560730,Feilding Central,39,Manawatu District,39,Manawatu District,2023,2960
560740,Feilding East,39,Manawatu District,39,Manawatu District,2013,2960
560740,Feilding East,39,Manawatu District,39,Manawatu District,2018,2960
560740,Feilding East,39,Manawatu District,39,Manawatu District,2023,2950
560900,Sanson,39,Manawatu District,39,Manawatu District,2013,560
560900,Sanson,39,Manawatu District,39,Manawatu District,2018,570
560900,Sanson,39,Manawatu District,39,Manawatu District,2023,590
560900,Sanson,39,Manawatu District,39,Manawatu District,2033,600
561000,Rongotea,39,Manawatu District,39,Manawatu District,2013,620
561000,Rongotea,39,Manawatu District,39,Manawatu District,2018,640
561000,Rongotea,39,Manawatu District,39,Manawatu District,2023,660
561100,Tangimoana,39,Manawatu District,39,Manawatu District,2013,210
561100,Tangimoana,39,Manawatu District,39,Manawatu District,2018,200
561100,Tangimoana,39,Manawatu District,39,Manawatu District,2023,200
561100,Tangimoana,39,Manawatu District,39,Manawatu District,2033,200
561200,Himatangi Beach,39,Manawatu District,39,Manawatu District,2013,440
561200,Himatangi Beach,39,Manawatu District,39,Manawatu District,2018,460
561200,Himatangi Beach,39,Manawatu District,39,Manawatu District,2023,470
561410,Rakiraki,39,Manawatu District,39,Manawatu District,2013,310
561410,Rakiraki,39,Manawatu District,39,Manawatu District,2018,330
561410,Rakiraki,39,Manawatu District,39,Manawatu District,2023,350
561410,Rakiraki,39,Manawatu District,39,Manawatu District,2028,360
561410,Rakiraki,39,Manawatu District,39,Manawatu District,2033,380
561410,Rakiraki,39,Manawatu District,39,Manawatu District,2038,400
561410,Rakiraki,39,Manawatu District,39,Manawatu District,2043,410
561421,Ohakea,39,Manawatu District,39,Manawatu District,2013,280
561421,Ohakea,39,Manawatu District,39,Manawatu District,2018,290
561421,Ohakea,39,Manawatu District,39,Manawatu District,2023,300
561421,Ohakea,39,Manawatu District,39,Manawatu District,2028,300
561421,Ohakea,39,Manawatu District,39,Manawatu District,2033,310
561421,Ohakea,39,Manawatu District,39,Manawatu District,2038,320
561422,Oroua Downs-Waitohi,39,Manawatu District,39,Manawatu District,2013,3330
561422,Oroua Downs-Waitohi,39,Manawatu District,39,Manawatu District,2018,3460
561422,Oroua Downs-Waitohi,39,Manawatu District,39,Manawatu District,2023,3580
561422,Oroua Downs-Waitohi,39,Manawatu District,39,Manawatu District,2028,3690
561422,Oroua Downs-Waitohi,39,Manawatu District,39,Manawatu District,2033,3780
561901,Kauwhata,39,Manawatu District,39,Manawatu District,2013,2010
561901,Kauwhata,39,Manawatu District,39,Manawatu District,2018,2070
561901,Kauwhata,39,Manawatu District,39,Manawatu District,2023,2120
561901,Kauwhata,39,Manawatu District,39,Manawatu District,2028,2170
561901,Kauwhata,39,Manawatu District,39,Manawatu District,2033,2200
560200,Ashhurst,40,Palmerston North City,39,Manawatu District,2013,2880
560200,Ashhurst,40,Palmerston North City,39,Manawatu District,2018,3050
560200,Ashhurst,40,Palmerston North City,39,Manawatu District,2023,3180
560200,Ashhurst,40,Palmerston North City,39,Manawatu District,2033,3340
560301,Stoney Creek,40,Palmerston North City,39,Manawatu District,2013,880
560301,Stoney Creek,40,Palmerston North City,39,Manawatu District,2018,960
560301,Stoney Creek,40,Palmerston North City,39,Manawatu District,2023,1050
560302,Whakarongo,40,Palmerston North City,40,Palmerston North City,2013,980
560302,Whakarongo,40,Palmerston North City,40,Palmerston North City,2018,1290
560302,Whakarongo,40,Palmerston North City,40,Palmerston North City,2023,1910
560302,Whakarongo,40,Palmerston North City,40,Palmerston North City,2033,3080
561811,Kairanga,40,Palmerston North City,39,Manawatu District,2013,900
561811,Kairanga,40,Palmerston North City,39,Manawatu District,2018,910
561811,Kairanga,40,Palmerston North City,39,Manawatu District,2023,920
561812,Longburn,40,Palmerston North City,39,Manawatu District,2013,680
561812,Longburn,40,Palmerston North City,39,Manawatu District,2018,720
561812,Longburn,40,Palmerston North City,39,Manawatu District,2023,760
561813,Massey University,40,Palmerston North City,40,Palmerston North City,2013,810
561813,Massey University,40,Palmerston North City,40,Palmerston North City,2018,870
561813,Massey University,40,Palmerston North City,40,Palmerston North City,2023,930
561820,Linton Military Camp,40,Palmerston North City,40,Palmerston North City,2013,1590
561820,Linton Military Camp,40,Palmerston North City,40,Palmerston North City,2018,1660
561820,Linton Military Camp,40,Palmerston North City,40,Palmerston North City,2023,1690
561902,Turitea,40,Palmerston North City,40,Palmerston North City,2013,1950
561902,Turitea,40,Palmerston North City,40,Palmerston North City,2018,2240
561902,Turitea,40,Palmerston North City,40,Palmerston North City,2023,2540
562100,Milson,40,Palmerston North City,40,Palmerston North City,2013,5690
562100,Milson,40,Palmerston North City,40,Palmerston North City,2018,5780
562100,Milson,40,Palmerston North City,40,Palmerston North City,2023,5800
562200,Kelvin Grove,40,Palmerston North City,40,Palmerston North City,2013,7090
562200,Kelvin Grove,40,Palmerston North City,40,Palmerston North City,2018,7760
562200,Kelvin Grove,40,Palmerston North City,40,Palmerston North City,2023,8120
562200,Kelvin Grove,40,Palmerston North City,40,Palmerston North City,2028,8260
562310,Takaro,40,Palmerston North City,40,Palmerston North City,2013,5460
562310,Takaro,40,Palmerston North City,40,Palmerston North City,2018,5510
562310,Takaro,40,Palmerston North City,40,Palmerston North City,2023,5560
562310,Takaro,40,Palmerston North City,40,Palmerston North City,2028,5590
562320,Cloverlea,40,Palmerston North City,40,Palmerston North City,2013,1990
562320,Cloverlea,40,Palmerston North City,40,Palmerston North City,2018,2020
562320,Cloverlea,40,Palmerston North City,40,Palmerston North City,2023,2050
562320,Cloverlea,40,Palmerston North City,40,Palmerston North City,2028,2070
562401,Palmerston North Hospital,40,Palmerston North City,40,Palmerston North City,2013,2690
562401,Palmerston North Hospital,40,Palmerston North City,40,Palmerston North City,2018,2770
562401,Palmerston North Hospital,40,Palmerston North City,40,Palmerston North City,2023,2800
562401,Palmerston North Hospital,40,Palmerston North City,40,Palmerston North City,2028,2820
562401,Palmerston North Hospital,40,Palmerston North City,40,Palmerston North City,2043,2760
562402,Papaeoia,40,Palmerston North City,40,Palmerston North City,2013,2730
562402,Papaeoia,40,Palmerston North City,40,Palmerston North City,2018,2800
562402,Papaeoia,40,Palmerston North City,40,Palmerston North City,2023,2810
562402,Papaeoia,40,Palmerston North City,40,Palmerston North City,2028,2830
562402,Papaeoia,40,Palmerston North City,40,Palmerston North City,2043,2800
562500,Roslyn,40,Palmerston North City,40,Palmerston North City,2013,5840
562500,Roslyn,40,Palmerston North City,40,Palmerston North City,2018,6030
562500,Roslyn,40,Palmerston North City,40,Palmerston North City,2023,6190
562500,Roslyn,40,Palmerston North City,40,Palmerston North City,2028,6290
562500,Roslyn,40,Palmerston North City,40,Palmerston North City,2043,6400
562600,Terrace End,40,Palmerston North City,40,Palmerston North City,2013,3070
562600,Terrace End,40,Palmerston North City,40,Palmerston North City,2018,3110
562600,Terrace End,40,Palmerston North City,40,Palmerston North City,2023,3150
562600,Terrace End,40,Palmerston North City,40,Palmerston North City,2028,3170
562600,Terrace End,40,Palmerston North City,40,Palmerston North City,2043,3210
562710,Highbury,40,Palmerston North City,40,Palmerston North City,2013,3250
562710,Highbury,40,Palmerston North City,40,Palmerston North City,2018,3260
562710,Highbury,40,Palmerston North City,40,Palmerston North City,2023,3280
562710,Highbury,40,Palmerston North City,40,Palmerston North City,2028,3290
562720,Westbrook,40,Palmerston North City,40,Palmerston North City,2013,4150
562720,Westbrook,40,Palmerston North City,40,Palmerston North City,2018,4180
562720,Westbrook,40,Palmerston North City,40,Palmerston North City,2023,4210
562720,Westbrook,40,Palmerston North City,40,Palmerston North City,2028,4490
562800,Palmerston North Central,40,Palmerston North City,40,Palmerston North City,2013,2980
562800,Palmerston North Central,40,Palmerston North City,40,Palmerston North City,2018,3110
562800,Palmerston North Central,40,Palmerston North City,40,Palmerston North City,2023,3190
562800,Palmerston North Central,40,Palmerston North City,40,Palmerston North City,2028,3260
562910,Awapuni North,40,Palmerston North City,40,Palmerston North City,2013,3440
562910,Awapuni North,40,Palmerston North City,40,Palmerston North City,2018,3450
562910,Awapuni North,40,Palmerston North City,40,Palmerston North City,2023,3460
562910,Awapuni North,40,Palmerston North City,40,Palmerston North City,2028,3470
562921,Awapuni West,40,Palmerston North City,40,Palmerston North City,2013,1470
562921,Awapuni West,40,Palmerston North City,40,Palmerston North City,2018,1530
562921,Awapuni West,40,Palmerston North City,40,Palmerston North City,2023,1640
562922,Awapuni South,40,Palmerston North City,40,Palmerston North City,2013,3350
562922,Awapuni South,40,Palmerston North City,40,Palmerston North City,2018,3450
562922,Awapuni South,40,Palmerston North City,40,Palmerston North City,2023,3550
563000,West End,40,Palmerston North City,40,Palmerston North City,2013,4910
563000,West End,40,Palmerston North City,40,Palmerston North City,2018,5070
563000,West End,40,Palmerston North City,40,Palmerston North City,2023,5140
563101,Hokowhitu West,40,Palmerston North City,40,Palmerston North City,2013,4330
563101,Hokowhitu West,40,Palmerston North City,40,Palmerston North City,2018,4420
563101,Hokowhitu West,40,Palmerston North City,40,Palmerston North City,2023,4450
563102,Hokowhitu Lagoon,40,Palmerston North City,40,Palmerston North City,2013,1570
563102,Hokowhitu Lagoon,40,Palmerston North City,40,Palmerston North City,2018,1620
563102,Hokowhitu Lagoon,40,Palmerston North City,40,Palmerston North City,2023,1660
563102,Hokowhitu Lagoon,40,Palmerston North City,40,Palmerston North City,2028,1690
563200,Hokowhitu East,40,Palmerston North City,40,Palmerston North City,2013,5180
563200,Hokowhitu East,40,Palmerston North City,40,Palmerston North City,2018,5290
563200,Hokowhitu East,40,Palmerston North City,40,Palmerston North City,2023,5350
563200,Hokowhitu East,40,Palmerston North City,40,Palmerston North City,2028,5400
563300,Aokautere,40,Palmerston North City,40,Palmerston North City,2013,3620
563300,Aokautere,40,Palmerston North City,40,Palmerston North City,2018,3890
563300,Aokautere,40,Palmerston North City,40,Palmerston North City,2023,4160
563300,Aokautere,40,Palmerston North City,40,Palmerston North City,2028,4430
549800,Norsewood-Herbertville,41,Tararua District,41,Tararua District,2013,3530
549800,Norsewood-Herbertville,41,Tararua District,41,Tararua District,2018,3540
549800,Norsewood-Herbertville,41,Tararua District,41,Tararua District,2023,3570
549800,Norsewood-Herbertville,41,Tararua District,41,Tararua District,2028,3610
549901,Owahanga,41,Tararua District,41,Tararua District,2013,520
549901,Owahanga,41,Tararua District,41,Tararua District,2018,500
549901,Owahanga,41,Tararua District,41,Tararua District,2023,490
549901,Owahanga,41,Tararua District,41,Tararua District,2028,470
549901,Owahanga,41,Tararua District,41,Tararua District,2043,390
549902,Mara,41,Tararua District,0,0,2013,10
549902,Mara,41,Tararua District,0,0,2018,10
549902,Mara,41,Tararua District,0,0,2023,10
549902,Mara,41,Tararua District,0,0,2028,10
549902,Mara,41,Tararua District,0,0,2033,10
549902,Mara,41,Tararua District,0,0,2043,10
550101,Dannevirke West,41,Tararua District,41,Tararua District,2013,2170
550101,Dannevirke West,41,Tararua District,41,Tararua District,2018,2130
550101,Dannevirke West,41,Tararua District,41,Tararua District,2023,2110
550101,Dannevirke West,41,Tararua District,41,Tararua District,2028,2070
550101,Dannevirke West,41,Tararua District,41,Tararua District,2033,2020
550101,Dannevirke West,41,Tararua District,41,Tararua District,2043,1830
550102,Dannevirke East,41,Tararua District,41,Tararua District,2013,3040
550102,Dannevirke East,41,Tararua District,41,Tararua District,2018,2940
550102,Dannevirke East,41,Tararua District,41,Tararua District,2023,2840
550102,Dannevirke East,41,Tararua District,41,Tararua District,2028,2710
550102,Dannevirke East,41,Tararua District,41,Tararua District,2033,2550
550102,Dannevirke East,41,Tararua District,41,Tararua District,2043,2160
550200,Papatawa,41,Tararua District,41,Tararua District,2013,1110
550200,Papatawa,41,Tararua District,41,Tararua District,2018,1110
550200,Papatawa,41,Tararua District,41,Tararua District,2023,1110
550200,Papatawa,41,Tararua District,41,Tararua District,2028,1100
550500,Woodville,41,Tararua District,41,Tararua District,2013,1440
550500,Woodville,41,Tararua District,41,Tararua District,2018,1430
550500,Woodville,41,Tararua District,41,Tararua District,2023,1420
550500,Woodville,41,Tararua District,41,Tararua District,2028,1390
577900,Mangatainoka,41,Tararua District,41,Tararua District,2013,1620
577900,Mangatainoka,41,Tararua District,41,Tararua District,2018,1630
577900,Mangatainoka,41,Tararua District,41,Tararua District,2023,1640
577900,Mangatainoka,41,Tararua District,41,Tararua District,2028,1640
578000,Pahiatua,41,Tararua District,41,Tararua District,2013,2490
578000,Pahiatua,41,Tararua District,41,Tararua District,2018,2410
578000,Pahiatua,41,Tararua District,41,Tararua District,2023,2350
578000,Pahiatua,41,Tararua District,41,Tararua District,2028,2280
578100,Eketahuna,41,Tararua District,41,Tararua District,2013,460
578100,Eketahuna,41,Tararua District,41,Tararua District,2018,440
578100,Eketahuna,41,Tararua District,41,Tararua District,2023,430
578200,Nireaha-Tiraumea,41,Tararua District,41,Tararua District,2013,1060
578200,Nireaha-Tiraumea,41,Tararua District,41,Tararua District,2018,1030
578200,Nireaha-Tiraumea,41,Tararua District,41,Tararua District,2023,1030
578200,Nireaha-Tiraumea,41,Tararua District,41,Tararua District,2028,1020
561300,Foxton Beach,42,Horowhenua District,42,Horowhenua District,2013,1690
561300,Foxton Beach,42,Horowhenua District,42,Horowhenua District,2018,1640
561300,Foxton Beach,42,Horowhenua District,42,Horowhenua District,2023,1580
561300,Foxton Beach,42,Horowhenua District,42,Horowhenua District,2028,1520
561500,Moutoa,42,Horowhenua District,42,Horowhenua District,2013,950
561500,Moutoa,42,Horowhenua District,42,Horowhenua District,2018,970
561500,Moutoa,42,Horowhenua District,42,Horowhenua District,2023,990
561500,Moutoa,42,Horowhenua District,42,Horowhenua District,2028,990
561700,Foxton,42,Horowhenua District,42,Horowhenua District,2013,2740
561700,Foxton,42,Horowhenua District,42,Horowhenua District,2018,2730
561700,Foxton,42,Horowhenua District,42,Horowhenua District,2023,2690
561700,Foxton,42,Horowhenua District,42,Horowhenua District,2028,2640
563600,Waitarere,42,Horowhenua District,42,Horowhenua District,2013,610
563600,Waitarere,42,Horowhenua District,42,Horowhenua District,2018,600
563600,Waitarere,42,Horowhenua District,42,Horowhenua District,2023,580
563600,Waitarere,42,Horowhenua District,42,Horowhenua District,2028,560
563801,Tokomaru,42,Horowhenua District,40,Palmerston North City,2013,580
563801,Tokomaru,42,Horowhenua District,40,Palmerston North City,2018,570
563801,Tokomaru,42,Horowhenua District,40,Palmerston North City,2023,560
563801,Tokomaru,42,Horowhenua District,40,Palmerston North City,2028,540
563801,Tokomaru,42,Horowhenua District,40,Palmerston North City,2033,520
563801,Tokomaru,42,Horowhenua District,40,Palmerston North City,2043,470
563802,Opiki,42,Horowhenua District,42,Horowhenua District,2013,550
563802,Opiki,42,Horowhenua District,42,Horowhenua District,2018,560
563802,Opiki,42,Horowhenua District,42,Horowhenua District,2023,570
563802,Opiki,42,Horowhenua District,42,Horowhenua District,2028,580
563802,Opiki,42,Horowhenua District,42,Horowhenua District,2033,600
